,Length,AT,DA,SA,SRCE,DSTI
1237,53,2020-05-15 13:24:59.371082+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1238,256,2020-05-15 13:24:59.375853+02:00,e4:ce:8f:4c:29:ae,d4:f5:47:27:f9:8e,Google_hub,Laptop
1239,119,2020-05-15 13:24:59.376858+02:00,d4:f5:47:27:f9:8e,e4:ce:8f:4c:29:ae,Laptop,Google_hub
1240,146,2020-05-15 13:24:59.383132+02:00,d4:f5:47:27:f9:8e,e4:ce:8f:4c:29:ae,Laptop,Google_hub
1241,55,2020-05-15 13:24:59.383699+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1242,53,2020-05-15 13:24:59.400276+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
1243,53,2020-05-15 13:24:59.400626+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
1244,53,2020-05-15 13:24:59.408375+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1245,53,2020-05-15 13:24:59.409025+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1246,53,2020-05-15 13:24:59.409825+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1247,53,2020-05-15 13:24:59.412867+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1248,53,2020-05-15 13:24:59.413699+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1249,55,2020-05-15 13:24:59.433658+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1250,55,2020-05-15 13:24:59.439643+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1251,55,2020-05-15 13:24:59.441438+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1252,295,2020-05-15 13:24:59.464769+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1253,461,2020-05-15 13:24:59.478023+02:00,c4:ea:1d:e6:79:e8,d4:f5:47:27:f9:8e,Google_hub,Router2
1254,55,2020-05-15 13:24:59.483613+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1255,55,2020-05-15 13:24:59.485737+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1256,55,2020-05-15 13:24:59.486193+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1257,55,2020-05-15 13:24:59.486672+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1258,55,2020-05-15 13:24:59.487149+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1259,55,2020-05-15 13:24:59.487953+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1260,53,2020-05-15 13:24:59.511198+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1261,53,2020-05-15 13:24:59.522463+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1262,53,2020-05-15 13:24:59.523080+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1263,256,2020-05-15 13:24:59.523565+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1264,256,2020-05-15 13:24:59.524264+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1265,256,2020-05-15 13:24:59.524906+02:00,,c4:ea:1d:e6:79:e9,Router,Broadcasting
1266,256,2020-05-15 13:24:59.525273+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1267,55,2020-05-15 13:24:59.543770+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1268,53,2020-05-15 13:24:59.553797+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1269,142,2020-05-15 13:24:59.562451+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1270,229,2020-05-15 13:24:59.562883+02:00,d4:f5:47:27:f9:8e,c4:ea:1d:e6:79:e8,Router2,Google_hub
1271,295,2020-05-15 13:24:59.569137+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1272,146,2020-05-15 13:24:59.571522+02:00,c4:ea:1d:e6:79:e8,d4:f5:47:27:f9:8e,Google_hub,Router2
1273,55,2020-05-15 13:24:59.572162+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1274,55,2020-05-15 13:24:59.587167+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1275,49,2020-05-15 13:24:59.604715+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:4c:29:ae,Laptop,Router
1276,53,2020-05-15 13:24:59.609198+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1277,53,2020-05-15 13:24:59.609747+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1278,53,2020-05-15 13:24:59.610336+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1279,53,2020-05-15 13:24:59.611182+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1280,53,2020-05-15 13:24:59.618136+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1281,53,2020-05-15 13:24:59.618892+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1282,53,2020-05-15 13:24:59.619709+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1283,229,2020-05-15 13:24:59.622263+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1284,49,2020-05-15 13:24:59.622688+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:4c:29:ae,Laptop,Router
1285,55,2020-05-15 13:24:59.625942+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1286,55,2020-05-15 13:24:59.626425+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1287,417,2020-05-15 13:24:59.635080+02:00,3c:cf:5b:bd:85:61,c4:ea:1d:e6:79:e9,Router,Broadcasting
1288,55,2020-05-15 13:24:59.644605+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1289,417,2020-05-15 13:24:59.649822+02:00,3c:cf:5b:bd:85:61,c4:ea:1d:e6:79:e9,Router,Broadcasting
1290,417,2020-05-15 13:24:59.655658+02:00,3c:cf:5b:bd:85:61,c4:ea:1d:e6:79:e9,Router,Broadcasting
1291,53,2020-05-15 13:24:59.663105+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
1292,201,2020-05-15 13:24:59.666304+02:00,74:c6:3b:50:5f:b9,c4:ea:1d:e6:79:e8,Router2,Azurewave
1293,295,2020-05-15 13:24:59.669217+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1294,146,2020-05-15 13:24:59.673622+02:00,c4:ea:1d:e6:79:e8,74:c6:3b:50:5f:b9,Azurewave,Router2
1295,55,2020-05-15 13:24:59.688044+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1296,142,2020-05-15 13:24:59.690522+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1297,256,2020-05-15 13:24:59.690664+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1298,122,2020-05-15 13:24:59.704116+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1299,55,2020-05-15 13:24:59.746150+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1300,295,2020-05-15 13:24:59.772171+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1301,229,2020-05-15 13:24:59.780406+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1302,55,2020-05-15 13:24:59.789414+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1303,256,2020-05-15 13:24:59.793085+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1304,118,2020-05-15 13:24:59.793363+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1305,252,2020-05-15 13:24:59.793393+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1306,252,2020-05-15 13:24:59.793410+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1307,256,2020-05-15 13:24:59.793498+02:00,e4:ce:8f:4c:29:ae,00:f6:20:f9:03:47,Google_speaker,Laptop
1308,256,2020-05-15 13:24:59.793825+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1309,256,2020-05-15 13:24:59.794552+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1310,53,2020-05-15 13:24:59.794961+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1311,256,2020-05-15 13:24:59.795447+02:00,e4:ce:8f:4c:29:ae,00:f6:20:f9:03:47,Google_speaker,Laptop
1312,119,2020-05-15 13:24:59.799515+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1313,256,2020-05-15 13:24:59.809476+02:00,e4:ce:8f:4c:29:ae,00:f6:20:f9:03:47,Google_speaker,Laptop
1314,53,2020-05-15 13:24:59.843365+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1315,53,2020-05-15 13:24:59.845748+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1316,55,2020-05-15 13:24:59.851686+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1317,295,2020-05-15 13:24:59.872509+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1318,55,2020-05-15 13:24:59.895480+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1319,256,2020-05-15 13:24:59.904249+02:00,e4:ce:8f:4c:29:ae,00:f6:20:f9:03:47,Google_speaker,Laptop
1320,119,2020-05-15 13:24:59.905105+02:00,00:f6:20:f9:03:47,e4:ce:8f:4c:29:ae,Laptop,Google_speaker
1321,256,2020-05-15 13:24:59.915631+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1322,256,2020-05-15 13:24:59.915843+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1323,53,2020-05-15 13:24:59.916298+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
1324,53,2020-05-15 13:24:59.916848+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
1325,53,2020-05-15 13:24:59.917345+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
1326,53,2020-05-15 13:24:59.917871+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:62:3b:53,Desktop,Router
1327,125,2020-05-15 13:24:59.947419+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
1328,125,2020-05-15 13:24:59.948521+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
1329,55,2020-05-15 13:24:59.952585+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1330,125,2020-05-15 13:24:59.958377+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
1331,256,2020-05-15 13:24:59.958677+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1332,125,2020-05-15 13:24:59.964627+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
1333,295,2020-05-15 13:24:59.976904+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1334,53,2020-05-15 13:24:59.979888+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1335,125,2020-05-15 13:24:59.992422+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
1336,55,2020-05-15 13:24:59.998310+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1337,256,2020-05-15 13:24:59.999104+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1338,256,2020-05-15 13:24:59.999436+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1339,125,2020-05-15 13:25:00.001440+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
1340,146,2020-05-15 13:25:00.005194+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1341,140,2020-05-15 13:25:00.005335+02:00,74:c6:3b:50:5f:b9,c4:ea:1d:e6:79:e8,Router2,Azurewave
1342,140,2020-05-15 13:25:00.005934+02:00,74:c6:3b:50:5f:b9,c4:ea:1d:e6:79:e8,Router2,Azurewave
1343,53,2020-05-15 13:25:00.018728+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1344,55,2020-05-15 13:25:00.053395+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1345,295,2020-05-15 13:25:00.077319+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1346,55,2020-05-15 13:25:00.100209+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1347,49,2020-05-15 13:25:00.113268+02:00,c4:ea:1d:e6:79:e9,e4:ce:8f:4c:29:ae,Laptop,Router
1348,256,2020-05-15 13:25:00.122310+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1349,158,2020-05-15 13:25:00.122564+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1350,158,2020-05-15 13:25:00.122836+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1351,158,2020-05-15 13:25:00.125989+02:00,00:f6:20:f9:03:47,00:00:6e:17:00:20,Listening,Google_speaker
1352,158,2020-05-15 13:25:00.143735+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1353,158,2020-05-15 13:25:00.144385+02:00,00:f6:20:f9:03:47,e4:ce:8f:62:3b:53,Desktop,Google_speaker
1354,53,2020-05-15 13:25:00.155711+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1355,55,2020-05-15 13:25:00.157807+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1356,53,2020-05-15 13:25:00.161023+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1357,295,2020-05-15 13:25:00.181691+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1358,55,2020-05-15 13:25:00.200507+02:00,c4:ea:1d:e6:79:e9,00:f6:20:f9:03:47,Google_speaker,Router
1359,53,2020-05-15 13:25:00.201108+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1360,53,2020-05-15 13:25:00.201712+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1361,53,2020-05-15 13:25:00.202313+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1362,142,2020-05-15 13:25:00.202684+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1363,142,2020-05-15 13:25:00.202879+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1364,127,2020-05-15 13:25:00.203244+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1365,53,2020-05-15 13:25:00.204353+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1366,142,2020-05-15 13:25:00.204646+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1367,53,2020-05-15 13:25:00.205315+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1368,53,2020-05-15 13:25:00.206270+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1369,127,2020-05-15 13:25:00.207795+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1370,127,2020-05-15 13:25:00.209995+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1371,142,2020-05-15 13:25:00.210276+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1372,142,2020-05-15 13:25:00.210398+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1373,55,2020-05-15 13:25:00.210904+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1374,142,2020-05-15 13:25:00.211147+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1375,55,2020-05-15 13:25:00.211678+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1376,142,2020-05-15 13:25:00.212110+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1377,142,2020-05-15 13:25:00.216374+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1378,142,2020-05-15 13:25:00.219005+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1379,142,2020-05-15 13:25:00.219030+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1380,142,2020-05-15 13:25:00.219373+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1381,142,2020-05-15 13:25:00.219391+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1382,142,2020-05-15 13:25:00.219466+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1383,142,2020-05-15 13:25:00.219627+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1384,142,2020-05-15 13:25:00.219694+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1385,142,2020-05-15 13:25:00.220060+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1386,138,2020-05-15 13:25:00.220518+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1387,138,2020-05-15 13:25:00.220521+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1388,138,2020-05-15 13:25:00.220523+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1389,142,2020-05-15 13:25:00.220525+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1390,55,2020-05-15 13:25:00.228200+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1391,55,2020-05-15 13:25:00.228687+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1392,134,2020-05-15 13:25:00.269829+02:00,c4:ea:1d:e6:79:e8,e4:ce:8f:62:3b:53,Desktop,Router2
1393,55,2020-05-15 13:25:00.270946+02:00,c4:ea:1d:e6:79:e9,74:c6:3b:50:5f:b9,Azurewave,Router
1394,295,2020-05-15 13:25:00.282106+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1395,127,2020-05-15 13:25:00.283314+02:00,ff:ff:ff:ff:ff:ff,74:c6:3b:50:5f:b9,Azurewave,Broadcasting
1396,53,2020-05-15 13:25:00.334414+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1397,53,2020-05-15 13:25:00.334999+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1398,53,2020-05-15 13:25:00.337536+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1399,53,2020-05-15 13:25:00.380134+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1400,53,2020-05-15 13:25:00.381538+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1401,295,2020-05-15 13:25:00.391467+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1402,146,2020-05-15 13:25:00.416740+02:00,e4:ce:8f:62:3b:53,c4:ea:1d:e6:79:e8,Router2,Desktop
1403,158,2020-05-15 13:25:00.427603+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1404,53,2020-05-15 13:25:00.479653+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1405,53,2020-05-15 13:25:00.483835+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1406,295,2020-05-15 13:25:00.486804+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1407,53,2020-05-15 13:25:00.525554+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1408,53,2020-05-15 13:25:00.527467+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1409,158,2020-05-15 13:25:00.531635+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1410,158,2020-05-15 13:25:00.531850+02:00,e4:ce:8f:62:3b:53,00:f6:20:f9:03:47,Google_speaker,Desktop
1411,295,2020-05-15 13:25:00.591190+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1412,53,2020-05-15 13:25:00.664444+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1413,53,2020-05-15 13:25:00.665085+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1414,295,2020-05-15 13:25:00.691708+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1415,53,2020-05-15 13:25:00.703859+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1416,53,2020-05-15 13:25:00.709764+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1417,53,2020-05-15 13:25:00.711921+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1418,53,2020-05-15 13:25:00.712650+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1419,55,2020-05-15 13:25:00.714802+02:00,78:88:6d:96:a7:a2,c4:ea:1d:e6:79:e9,Router,Tablet
1420,55,2020-05-15 13:25:00.731170+02:00,78:88:6d:96:a7:a2,c4:ea:1d:e6:79:e9,Router,Tablet
1421,55,2020-05-15 13:25:00.737017+02:00,78:88:6d:96:a7:a2,c4:ea:1d:e6:79:e9,Router,Tablet
1422,55,2020-05-15 13:25:00.747706+02:00,78:88:6d:96:a7:a2,c4:ea:1d:e6:79:e9,Router,Tablet
1423,55,2020-05-15 13:25:00.749236+02:00,78:88:6d:96:a7:a2,c4:ea:1d:e6:79:e9,Router,Tablet
1424,55,2020-05-15 13:25:00.751426+02:00,78:88:6d:96:a7:a2,c4:ea:1d:e6:79:e9,Router,Tablet
1425,55,2020-05-15 13:25:00.752494+02:00,78:88:6d:96:a7:a2,c4:ea:1d:e6:79:e9,Router,Tablet
1426,295,2020-05-15 13:25:00.797500+02:00,ff:ff:ff:ff:ff:ff,c4:ea:1d:e6:79:e9,Router,Broadcasting
1427,53,2020-05-15 13:25:00.842321+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1428,53,2020-05-15 13:25:00.843079+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1429,53,2020-05-15 13:25:00.843963+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1430,53,2020-05-15 13:25:00.845822+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1431,53,2020-05-15 13:25:00.846571+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1432,142,2020-05-15 13:25:00.865011+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1433,142,2020-05-15 13:25:00.865216+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1434,127,2020-05-15 13:25:00.865646+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1435,127,2020-05-15 13:25:00.865956+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1436,127,2020-05-15 13:25:00.867200+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1437,127,2020-05-15 13:25:00.868362+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1438,55,2020-05-15 13:25:00.874943+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1439,55,2020-05-15 13:25:00.875719+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1440,55,2020-05-15 13:25:00.876188+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1441,55,2020-05-15 13:25:00.876867+02:00,c4:ea:1d:e6:79:e9,d4:f5:47:27:f9:8e,Google_hub,Router
1442,142,2020-05-15 13:25:00.880247+02:00,00:f6:20:f9:03:47,d4:f5:47:27:f9:8e,Google_hub,Google_speaker
1443,142,2020-05-15 13:25:00.881559+02:00,d4:f5:47:27:f9:8e,00:f6:20:f9:03:47,Google_speaker,Google_hub
1444,53,2020-05-15 13:25:00.888244+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
1445,53,2020-05-15 13:25:00.888850+02:00,c4:ea:1d:e6:79:e9,78:88:6d:96:a7:a2,Tablet,Router
